Date,Open,High,Low,Close,Adj Close,Volume
2016-05-18,77.000000,78.169998,76.860001,77.519997,72.112968,660900
2016-05-19,77.110001,77.320000,76.550003,76.800003,71.443207,801000
2016-05-20,77.660004,77.959999,77.470001,77.720001,72.299026,883400
2016-05-23,78.269997,78.580002,77.900002,77.949997,72.512970,730600
2016-05-24,79.110001,79.730003,79.080002,79.550003,74.001389,855500
2016-05-25,80.550003,80.790001,80.129997,80.510002,74.894424,2741800
2016-05-26,81.430000,81.540001,80.989998,81.209999,75.545593,917200
2016-05-27,81.190002,81.330002,80.760002,81.000000,75.350243,506600
2016-05-31,81.519997,81.620003,80.820000,81.070000,75.415367,1342500
2016-06-01,80.970001,81.260002,80.830002,81.209999,75.545593,772300
2016-06-02,80.540001,80.919998,80.250000,80.919998,75.275818,617300
2016-06-03,80.870003,81.370003,80.510002,81.169998,75.508385,560900
2016-06-06,81.370003,81.540001,81.029999,81.330002,75.657227,456700
2016-06-07,81.970001,82.190002,81.809998,81.900002,76.187477,468100
2016-06-08,81.669998,81.730003,81.180000,81.519997,75.833977,425100
